track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence,tempo,duration_ms,tempo_norm
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,pop,84,0.726,0.554,0.335,169.999,190440,0.7099858002004678
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,rap,84,0.859,0.6,0.568,123.017,244761,0.5137696291346475
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,latin,84,0.692,0.809,0.864,123.911,190800,0.5175033411293017
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,rap,84,0.772,0.639,0.261,168.112,166560,0.7021049114600735
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,pop,84,0.678,0.588,0.486,186.005,230453,0.77683344470431
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,rap,84,0.876,0.733,0.962,154.904,148630,0.6469428666889409
3tv697PZNnaQN0Mn2zGhS5,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,edm,84,0.793,0.937,0.827,134.012,237517,0.5596892749749416
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,pop,84,0.781,0.768,0.486,123.07,213309,0.5139909789508854
0c7K73roy6RW4ebDkf4yGh,VALENTINO,24kGoldn,rap,84,0.745,0.718,0.539,151.097,179133,0.6310432676244571
7g8YaUQABMal0zWe7a2ijz,Pa Mí - Remix,Dalex,latin,84,0.688,0.62,0.727,170.018,360960,0.7100651520213832
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,Billie Eilish,pop,84,0.678,0.533,0.323,150.455,180953,0.6283620113598397
322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,pop,84,0.806,0.558,0.678,95.016,198973,0.3968259271633813
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,rap,84,0.635,0.537,0.383,125.028,215381,0.522168392916806
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - 2011 Mix,Queen,rock,84,0.414,0.404,0.224,71.105,354320,0.29696374874707654
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,latin,84,0.747,0.7,0.62,176.036,225933,0.7351987971934514
0JQ5MbyriK6ruD3t6RZ7ix,Never Seen The Rain,Tones and I,pop,84,0.672,0.464,0.271,92.069,200742,0.3845180420982292
6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,r&b,84,0.703,0.594,0.475,153.848,114893,0.6425325760106917
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,pop,84,0.732,0.75,0.401,155.096,182707,0.6477447377213499
5F8ffc8KWKNawllr5WsW0r,Surtada - Remix Brega Funk,Dadá Boladão,edm,84,0.832,0.55,0.881,154.064,152784,0.6434346809221516
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,edm,83,0.444,0.819,0.747,82.695,187973,0.3453683595055128
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,edm,83,0.697,0.683,0.603,96.133,186987,0.40149097895088537
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,r&b,83,0.376,0.43,0.129,77.599,177323,0.32408536585365855
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,Noriel,latin,83,0.696,0.601,0.408,91.924,254413,0.3839124624122954
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,rock,83,0.556,0.864,0.4,105.143,216880,0.4391204477113264
1ToprX3cpBiXoAe5eNSk74,Eleven,Khalid,latin,83,0.701,0.396,0.115,129.004,206361,0.5387738055462746
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,edm,83,0.781,0.445,0.591,78.998,281560,0.3299281657200134
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,pop,83,0.762,0.7,0.608,116.073,209320,0.48476862679585697
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,pop,83,0.699,0.713,0.354,121.993,205920,0.5094929836284664
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,pop,83,0.798,0.539,0.394,136.949,202547,0.5719553959238223
735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,rap,83,0.63,0.671,0.333,89.921,174333,0.37554710992315404
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,rap,83,0.741,0.87,0.663,184.194,254723,0.7692699632475777
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),Sam Feldt,latin,83,0.59,0.642,0.651,107.356,174444,0.448362846642165
69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,r&b,83,0.331,0.235,0.218,171.232,204326,0.7151353157367191
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,rap,83,0.796,0.586,0.179,97.981,200107,0.40920898763782154
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,latin,83,0.681,0.648,0.687,172.019,286507,0.7184221516872703
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,rock,83,0.532,0.887,0.795,122.511,249293,0.5116563648513197
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,r&b,83,0.665,0.651,0.237,163.935,175755,0.6846600400935516
0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,pop,83,0.682,0.656,0.607,130.089,183027,0.5433052121617107
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,pop,83,0.626,0.88,0.534,95.079,202621,0.3970890410958904
3Yh9lZcWyKrK9GjbhuS0hR,Good as Hell,Lizzo,r&b,83,0.682,0.919,0.535,95.982,159736,0.4008603407951888
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,edm,83,0.651,0.693,0.392,118.97,236765,0.4968676912796525
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,rock,83,0.671,0.373,0.732,92.717,295893,0.3872243568326094
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,pop,83,0.792,0.625,0.37,103.967,173987,0.43420898763782156
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,r&b,83,0.383,0.637,0.0827,177.913,260773,0.7430379218175744
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,rock,83,0.82,0.452,0.74,117.401,253920,0.4903149014366856
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,r&b,83,0.609,0.378,0.515,100.418,233720,0.41938690277313734
4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,rap,83,0.729,0.773,0.718,176.053,199091,0.7352697961911125
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,pop,83,0.791,0.565,0.181,99.961,156347,0.4174782826595389
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,rock,83,0.31,0.7,0.763,188.386,255493,0.7867774807885065
7COXchtUOMd6uIT6HvmRaI,i'm so tired...,Lauv,pop,83,0.599,0.733,0.534,102.211,162583,0.42687520882058133
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,Eminem,edm,83,0.548,0.847,0.1,171.447,297787,0.716033244236552
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,r&b,83,0.752,0.505,0.419,91.97,197437,0.3841045773471433
0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,r&b,83,0.599,0.887,0.881,170.918,193837,0.7138239224858003
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,pop,83,0.617,0.635,0.446,103.019,247160,0.4302497494153024
4Clmg1g8n2yBYG13Z1oSdG,Baila Conmigo (feat. Kelly Ruiz),Dayvi,edm,83,0.745,0.972,0.556,128.031,189818,0.5347101570330772
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,Trippie Redd,r&b,83,0.687,0.449,0.229,142.048,199437,0.593250918810558
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,pop,83,0.573,0.902,0.876,84.412,225280,0.35253925826929505
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,pop,83,0.733,0.71,0.965,127.975,239600,0.5344762779819578
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,rap,83,0.857,0.647,0.553,95.982,267500,0.4008603407951888
684EjRHwNsZQ9hCQxL4NYL,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,latin,83,0.747,0.647,0.478,87.988,233113,0.36747410624791177
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),BTS,latin,83,0.584,0.685,0.345,97.551,226321,0.4074131306381557
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,rap,83,0.817,0.539,0.158,97.062,210368,0.4053708653524891
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Justin Quiles,latin,83,0.648,0.661,0.813,113.363,305962,0.4734505512863348
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,r&b,83,0.835,0.626,0.35,91.03,217925,0.38017875041764115
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,latin,83,0.509,0.689,0.297,170.087,193798,0.7103533244236552
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,r&b,83,0.58,0.565,0.138,112.986,242253,0.4718760441029068
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,rock,83,0.734,0.637,0.648,169.977,202333,0.7098939191446709
52okn5MNA47tk87PeZJLEL,Let You Down,NF,latin,83,0.662,0.714,0.464,147.997,212120,0.6180963915803542
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,rap,83,0.83,0.564,0.107,85.042,129882,0.3551703975943869
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,pop,83,0.802,0.645,0.376,100.001,157202,0.41764533912462415
3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,r&b,83,0.553,0.586,0.443,126.684,196373,0.5290845305713331
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,pop,83,0.661,0.723,0.316,113.778,163805,0.47518376211159374
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE,Kodak Black,rap,83,0.861,0.603,0.504,98.043,228760,0.40946792515870367
059bcIhyc2SBwm6sw2AZzd,Te Vi,Piso 21,latin,83,0.877,0.777,0.706,102.02,231848,0.4260775141997995
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,rock,83,0.573,0.913,0.422,115.715,208400,0.4832734714333445
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,pop,83,0.56,0.442,0.212,146.448,309600,0.6116271299699299
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,pop,83,0.842,0.801,0.617,95.881,212500,0.40043852322084866
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,edm,83,0.641,0.922,0.847,146.078,258343,0.6100818576678918
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,pop,83,0.807,0.887,0.606,122.015,229184,0.5095848646842633
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,r&b,83,0.521,0.125,0.0528,111.554,243725,0.46589542265285666
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,r&b,83,0.855,0.651,0.559,111.997,193027,0.46774557300367525
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,rock,83,0.559,0.868,0.609,156.295,209413,0.6527522552622786
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,r&b,83,0.75,0.56,0.459,140.06,221440,0.5849482124958236
1LIqNVhaIgxXUt2eVoIQJ3,HP,Maluma,latin,83,0.837,0.791,0.618,91.98,184436,0.38414634146341464
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,rap,83,0.831,0.499,0.511,97.956,220487,0.40910457734714334
7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset),Don Toliver,rap,83,0.75,0.789,0.673,147.957,157133,0.6179293351152689
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,rap,83,0.669,0.574,0.273,120.013,196400,0.5012236886067492
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,rock,82,0.548,0.532,0.405,85.03,272394,0.35512028065486134
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,rock,82,0.454,0.91,0.63,125.116,354520,0.5225359171399934
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,pop,82,0.853,0.56,0.86,134.066,206693,0.5599148012028066
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,rock,82,0.579,0.508,0.609,147.125,391376,0.6144545606414968
152lZdxL1OR0ZMW6KquMif,Location,Khalid,r&b,82,0.736,0.449,0.326,80.126,219080,0.334639158035416
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,rap,82,0.85,0.569,0.294,80.02,205040,0.33419645840294016
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,pop,82,0.776,0.503,0.473,110.134,210285,0.4599649181423321
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,pop,82,0.726,0.769,0.733,97.985,233902,0.4092256932843301
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,pop,82,0.693,0.564,0.574,185.913,210901,0.7764492148346142
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Tiësto,edm,82,0.774,0.747,0.833,119.964,168125,0.5010190444370197
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,pop,82,0.866,0.813,0.969,121.998,199440,0.5095138656866021
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Lil Uzi Vert,rap,82,0.729,0.603,0.207,134.972,243976,0.5636986301369863
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,r&b,82,0.884,0.559,0.342,97.994,232959,0.4092632809889743
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,pop,82,0.775,0.613,0.797,100.066,208787,0.4179168058803876
0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,r&b,82,0.567,0.515,0.321,120.1,224000,0.5015870364183094
0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,pop,82,0.724,0.804,0.306,124.987,197993,0.5219971600400936
4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam,latin,82,0.595,0.807,0.919,188.081,194892,0.7855036752422319
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,r&b,82,0.881,0.696,0.781,97.002,200667,0.40512028065486133
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,rap,82,0.594,0.676,0.472,143.477,181145,0.5992190110257267
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,r&b,82,0.912,0.412,0.422,154.983,238614,0.6472728032074841
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,latin,82,0.749,0.925,0.641,86.989,263373,0.36330187103240896
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,r&b,82,0.773,0.836,0.497,112.01,201271,0.46779986635482795
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,rock,82,0.933,0.528,0.754,109.967,214653,0.4592674574006014
4BCPItsB94KDLuERZT3aNM,Fresa,TINI,latin,82,0.781,0.866,0.864,95.993,165646,0.4009062813230872
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,pop,82,0.731,0.65,0.605,154.968,177847,0.6472101570330772
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Mark Ronson,pop,82,0.856,0.609,0.928,114.988,269667,0.480237220180421
5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,pop,82,0.574,0.758,0.492,144.111,182623,0.601866855997327
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,Ski Mask The Slump God,rap,82,0.935,0.552,0.615,99.993,145627,0.41761192783160705
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,rap,82,0.802,0.82,0.613,164.005,172196,0.6849523889074507
1tpbAGsGpZee5jDHMcLrUJ,Bellaquita,Dalex,latin,82,0.584,0.698,0.765,166.047,204787,0.6934806214500501
6lruHh1jF7ezgbLv72xYmf,FML,Arizona Zervas,r&b,82,0.822,0.575,0.616,100.087,223000,0.41800451052455734
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,r&b,82,0.901,0.4,0.346,135.984,197573,0.5679251587036419
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,r&b,82,0.883,0.525,0.312,99.978,174100,0.4175492816572001
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),Young Thug,rap,82,0.823,0.476,0.353,144.998,174067,0.6055713331105913
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,latin,82,0.673,0.752,0.699,178.005,209320,0.7434221516872703
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,latin,82,0.673,0.886,0.795,97.012,216773,0.40516204477113266
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,Lil Nas X,rap,82,0.717,0.598,0.496,153.905,151040,0.642770631473438
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,pop,82,0.696,0.521,0.458,100.0,292987,0.417641162712997
2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,r&b,82,0.568,0.764,0.625,179.985,160720,0.7516914467089877
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel AA,latin,82,0.75,0.665,0.697,95.239,219357,0.3977572669562312
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,latin,82,0.807,0.803,0.706,91.987,258800,0.38417557634480454
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,latin,82,0.612,0.28,0.387,72.795,213827,0.3040218843969262
4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,r&b,82,0.561,0.0848,0.206,102.128,219147,0.4265285666555296
1uryupl9hqVZYurJwH4G9k,3 Batidas - Ao Vivo,Guilherme & Benuto,edm,82,0.552,0.709,0.528,117.582,157186,0.4910708319411961
6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,rock,82,0.515,0.43,0.104,91.841,238640,0.38356582024724356
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Rvssian,latin,82,0.759,0.717,0.195,99.946,251929,0.41741563648513197
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,pop,82,0.836,0.544,0.51,97.028,217947,0.40522886735716673
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,r&b,82,0.456,0.828,0.313,116.719,189132,0.48746658870698295
2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky,latin,82,0.691,0.773,0.85,92.992,188468,0.3883728700300702
1GBLO0NFODuL31A5fgw0uR,No Se Me Quita (feat. Ricky Martin),Maluma,latin,82,0.864,0.869,0.853,99.988,219933,0.41759104577347145
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,latin,82,0.686,0.457,0.718,150.953,242187,0.6304418643501504
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,r&b,82,0.729,0.625,0.261,146.034,183907,0.609898095556298
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,WALK THE MOON,pop,82,0.578,0.866,0.619,128.038,199080,0.5347393919144672
4GGSmoTmc5LClrowB4SmEw,Mind Is A Prison,Alec Benjamin,r&b,82,0.636,0.661,0.694,151.148,162034,0.6312562646174407
3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,pop,82,0.647,0.726,0.767,114.996,198996,0.480270631473438
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,r&b,82,0.939,0.305,0.563,100.029,179889,0.4177622786501837
0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,pop,82,0.764,0.555,0.255,111.004,169227,0.4635983962579352
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,edm,81,0.492,0.275,0.18,92.6,251034,0.3867357166722352
0Cn8NxJZz7zUlsaA3rXoIU,Easy - Remix,Jhay Cortez,latin,81,0.886,0.752,0.435,94.066,220147,0.3928583361176078
09nSCeCs6eYfAIJVfye1CE,Oye,TINI,latin,81,0.683,0.51,0.255,95.08,173021,0.3970932175075175
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,pop,81,0.654,0.76,0.41,99.945,200787,0.4174114600735048
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,pop,81,0.833,0.434,0.281,150.062,204600,0.6267206815903776
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,pop,81,0.588,0.67,0.505,118.159,238173,0.49348062145005017
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,pop,81,0.732,0.396,0.548,90.024,195920,0.3759772803207484
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,pop,81,0.596,0.552,0.112,97.949,229320,0.40907534246575344
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,pop,81,0.53,0.538,0.288,148.051,233654,0.6183219178082191
2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.,r&b,81,0.827,0.469,0.196,97.028,238321,0.40522886735716673
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,pop,81,0.765,0.906,0.95,96.071,184558,0.40123204143000335
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,rap,81,0.837,0.636,0.274,145.972,288624,0.609639158035416
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,KEVVO,latin,81,0.9,0.754,0.741,100.045,464200,0.41782910123621786
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,edm,81,0.584,0.54,0.195,137.972,220883,0.5762278650183763
0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,pop,81,0.694,0.466,0.246,103.018,189613,0.4302455730036753
0wMs7DPFOnToNAoecvAFQc,Uniforme,Rich Music LTD,latin,81,0.739,0.863,0.773,173.946,279280,0.7264700968927498
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,pop,81,0.532,0.869,0.422,159.803,208373,0.6674031072502505
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,r&b,81,0.258,0.437,0.0967,180.043,239000,0.7519336785833612
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,rap,81,0.88,0.428,0.333,100.007,172800,0.41767039759438696
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,rap,81,0.823,0.552,0.418,124.038,205760,0.5180337454059472
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,pop,81,0.649,0.716,0.163,99.988,205947,0.41759104577347145
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,pop,81,0.52,0.761,0.286,141.971,180823,0.592929335115269
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,rap,81,0.596,0.605,0.886,97.798,283800,0.4084447043100568
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,pop,81,0.638,0.717,0.249,100.027,180000,0.4177539258269295
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,pop,81,0.209,0.418,0.123,138.265,295533,0.5774515536251252
5j1yOqWONR9T6l43AzJ6Es,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,rap,81,0.757,0.673,0.574,92.958,185806,0.38823087203474776
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,rock,81,0.559,0.345,0.458,84.581,264307,0.35324507183428
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,rock,81,0.601,0.532,0.341,136.571,281613,0.5703767123287671
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,rock,81,0.429,0.661,0.285,173.365,266773,0.7240436017373872
4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,pop,81,0.505,0.428,0.618,175.813,157493,0.7342674574006014
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,rock,81,0.502,0.912,0.72,116.761,301920,0.48764199799532243
4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,pop,81,0.669,0.801,0.541,109.919,201072,0.45906698964249915
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,rap,81,0.649,0.453,0.431,99.183,181891,0.41422903441363185
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,rap,81,0.878,0.525,0.694,112.022,158571,0.4678499832943535
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,pop,81,0.645,0.713,0.566,74.989,214507,0.31318493150684934
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,rock,81,0.92,0.654,0.847,117.046,293827,0.4888322753090545
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,rock,81,0.592,0.767,0.328,96.483,329733,0.40295272302038093
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,pop,81,0.663,0.708,0.742,103.073,174800,0.43047527564316734
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),Young Thug,rap,81,0.974,0.596,0.892,111.959,149040,0.46758686936184435
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,pop,81,0.662,0.858,0.295,133.993,181673,0.559609923154026
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,latin,81,0.561,0.666,0.675,160.019,219367,0.6683052121617107
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,pop,81,0.501,0.889,0.257,133.519,292880,0.5576303040427665
09TZsMHXEtQkdmMJZPLKup,UP THE SMOKE (with Offset),Stunna 4 Vegas,rap,81,0.907,0.765,0.896,142.992,188048,0.5971934513865687
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,latin,81,0.693,0.575,0.492,117.999,211362,0.4928123955897093
0i9oiUkWOgvtnjkr0fa3XN,Piensan,Myke Towers,latin,81,0.677,0.722,0.786,172.0,173452,0.7183427998663549
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,rap,81,0.62,0.574,0.352,100.021,250173,0.41772886735716674
2GdxQw8NwoeH8tKySg6nym,Torn,Ava Max,r&b,81,0.664,0.831,0.696,125.058,198006,0.5222936852656198
